_id,STATION_ID,ABBREVIATION,DATETIME,VALUE
334983,DAUGAVGR,HPRSL,2025-09-04T12:00:00,1017.4
335012,DAUGAVGR,HPRAB,2025-09-04T12:00:00,0
335077,DAUGAVGR,HSNOW,2025-09-04T12:00:00,0
335090,DAUGAVGR,HRLH,2025-09-04T12:00:00,92
335113,DAUGAVGR,HWDMX,2025-09-04T12:00:00,23
335127,DAUGAVGR,HWDAV,2025-09-04T12:00:00,29
335360,DAUGAVGR,HSNOW,2025-09-04T13:00:00,0
335337,DAUGAVGR,HATMX,2025-09-04T13:00:00,20.4
335311,DAUGAVGR,HPRAB,2025-09-04T13:00:00,0
335249,DAUGAVGR,HATMN,2025-09-04T13:00:00,19.7
335535,DAUGAVGR,HWDMX,2025-09-04T13:00:00,24
335518,DAUGAVGR,HWNDS,2025-09-04T13:00:00,1.6
335481,DAUGAVGR,HWSMX,2025-09-04T13:00:00,3.4
335461,DAUGAVGR,HTDRY,2025-09-04T13:00:00,20.07
335434,DAUGAVGR,HWDAV,2025-09-04T13:00:00,35
335413,DAUGAVGR,HPRSL,2025-09-04T13:00:00,1017.4
335392,DAUGAVGR,HRLH,2025-09-04T13:00:00,91
335737,DAUGAVGR,HWDMX,2025-09-04T14:00:00,26
335768,DAUGAVGR,HTDRY,2025-09-04T14:00:00,20.1
335793,DAUGAVGR,HWSMX,2025-09-04T14:00:00,3.7
335815,DAUGAVGR,HWNDS,2025-09-04T14:00:00,1.8
335557,DAUGAVGR,HATMN,2025-09-04T14:00:00,19.9
335638,DAUGAVGR,HPRAB,2025-09-04T14:00:00,0
335644,DAUGAVGR,HATMX,2025-09-04T14:00:00,20.5
335667,DAUGAVGR,HSNOW,2025-09-04T14:00:00,0
335716,DAUGAVGR,HRLH,2025-09-04T14:00:00,91
335723,DAUGAVGR,HPRSL,2025-09-04T14:00:00,1017.3
335741,DAUGAVGR,HWDAV,2025-09-04T14:00:00,35
335906,DAUGAVGR,HWDMX,2025-09-04T15:00:00,49
335904,DAUGAVGR,HWNDS,2025-09-04T15:00:00,2.7
335852,DAUGAVGR,HWSMX,2025-09-04T15:00:00,4.7
336066,DAUGAVGR,HPRAB,2025-09-04T15:00:00,0
335987,DAUGAVGR,HSNOW,2025-09-04T15:00:00,0
336049,DAUGAVGR,HPRSL,2025-09-04T15:00:00,1017.3
336035,DAUGAVGR,HRLH,2025-09-04T15:00:00,91
336092,DAUGAVGR,HATMX,2025-09-04T15:00:00,20.2
335960,DAUGAVGR,HTDRY,2025-09-04T15:00:00,20.08
335933,DAUGAVGR,HWDAV,2025-09-04T15:00:00,47
336119,DAUGAVGR,HATMN,2025-09-04T15:00:00,19.9
336290,DAUGAVGR,HSNOW,2025-09-04T16:00:00,0
336307,DAUGAVGR,HRLH,2025-09-04T16:00:00,90
336334,DAUGAVGR,HPRSL,2025-09-04T16:00:00,1017.3
336349,DAUGAVGR,HWDMX,2025-09-04T16:00:00,49
336429,DAUGAVGR,HWNDS,2025-09-04T16:00:00,2.9
336402,DAUGAVGR,HWSMX,2025-09-04T16:00:00,4.9
336355,DAUGAVGR,HWDAV,2025-09-04T16:00:00,48
336170,DAUGAVGR,HATMN,2025-09-04T16:00:00,19.8
336237,DAUGAVGR,HPRAB,2025-09-04T16:00:00,0
336277,DAUGAVGR,HTDRY,2025-09-04T16:00:00,19.87
336258,DAUGAVGR,HATMX,2025-09-04T16:00:00,20.1
336742,DAUGAVGR,HWNDS,2025-09-04T17:00:00,2.2
336662,DAUGAVGR,HWDAV,2025-09-04T17:00:00,73
336611,DAUGAVGR,HSNOW,2025-09-04T17:00:00,0
336614,DAUGAVGR,HRLH,2025-09-04T17:00:00,84
336659,DAUGAVGR,HWDMX,2025-09-04T17:00:00,64
336496,DAUGAVGR,HATMN,2025-09-04T17:00:00,19.3
336528,DAUGAVGR,HPRSL,2025-09-04T17:00:00,1017.3
336539,DAUGAVGR,HPRAB,2025-09-04T17:00:00,0
336565,DAUGAVGR,HATMX,2025-09-04T17:00:00,19.8
336587,DAUGAVGR,HTDRY,2025-09-04T17:00:00,19.58
336734,DAUGAVGR,HWSMX,2025-09-04T17:00:00,4.8
336810,DAUGAVGR,HATMN,2025-09-04T18:00:00,18.7
336775,DAUGAVGR,HATMX,2025-09-04T18:00:00,19.4
336971,DAUGAVGR,HWDAV,2025-09-04T18:00:00,99
336948,DAUGAVGR,HPRSL,2025-09-04T18:00:00,1017.6
336996,DAUGAVGR,HTDRY,2025-09-04T18:00:00,19.15
337078,DAUGAVGR,HWDMX,2025-09-04T18:00:00,96
336895,DAUGAVGR,HSNOW,2025-09-04T18:00:00,0
336924,DAUGAVGR,HRLH,2025-09-04T18:00:00,86
337017,DAUGAVGR,HWSMX,2025-09-04T18:00:00,2.6
337043,DAUGAVGR,HWNDS,2025-09-04T18:00:00,1.9
336871,DAUGAVGR,HPRAB,2025-09-04T18:00:00,0
337202,DAUGAVGR,HSNOW,2025-09-04T19:00:00,0
337101,DAUGAVGR,HATMN,2025-09-04T19:00:00,18.1
337134,DAUGAVGR,HPRSL,2025-09-04T19:00:00,1017.8
337175,DAUGAVGR,HPRAB,2025-09-04T19:00:00,0
337179,DAUGAVGR,HATMX,2025-09-04T19:00:00,18.9
337228,DAUGAVGR,HRLH,2025-09-04T19:00:00,91
337261,DAUGAVGR,HWDMX,2025-09-04T19:00:00,97
337276,DAUGAVGR,HWDAV,2025-09-04T19:00:00,106
337303,DAUGAVGR,HTDRY,2025-09-04T19:00:00,18.47
337323,DAUGAVGR,HWSMX,2025-09-04T19:00:00,2.5
337370,DAUGAVGR,HWNDS,2025-09-04T19:00:00,1.7
337535,DAUGAVGR,HRLH,2025-09-04T20:00:00,91
337563,DAUGAVGR,HPRSL,2025-09-04T20:00:00,1017.8
337574,DAUGAVGR,HWDMX,2025-09-04T20:00:00,125
337591,DAUGAVGR,HWDAV,2025-09-04T20:00:00,119
337398,DAUGAVGR,HATMN,2025-09-04T20:00:00,18
337460,DAUGAVGR,HPRAB,2025-09-04T20:00:00,0
337486,DAUGAVGR,HATMX,2025-09-04T20:00:00,18.6
337509,DAUGAVGR,HSNOW,2025-09-04T20:00:00,0
337657,DAUGAVGR,HWNDS,2025-09-04T20:00:00,1.7
337655,DAUGAVGR,HWSMX,2025-09-04T20:00:00,3
337627,DAUGAVGR,HTDRY,2025-09-04T20:00:00,18.23
337984,DAUGAVGR,HWNDS,2025-09-04T21:00:00,1.6
337705,DAUGAVGR,HATMN,2025-09-04T21:00:00,17.9
337767,DAUGAVGR,HPRAB,2025-09-04T21:00:00,0
337807,DAUGAVGR,HATMX,2025-09-04T21:00:00,18.2
337816,DAUGAVGR,HSNOW,2025-09-04T21:00:00,0
337842,DAUGAVGR,HRLH,2025-09-04T21:00:00,92
337869,DAUGAVGR,HPRSL,2025-09-04T21:00:00,1018.1
337894,DAUGAVGR,HWDAV,2025-09-04T21:00:00,126
337936,DAUGAVGR,HTDRY,2025-09-04T21:00:00,18.12
337960,DAUGAVGR,HWSMX,2025-09-04T21:00:00,3
337991,DAUGAVGR,HWDMX,2025-09-04T21:00:00,121
338176,DAUGAVGR,HPRSL,2025-09-04T22:00:00,1018.4
338166,DAUGAVGR,HRLH,2025-09-04T22:00:00,88
338147,DAUGAVGR,HSNOW,2025-09-04T22:00:00,0
338100,DAUGAVGR,HATMX,2025-09-04T22:00:00,18.4
338084,DAUGAVGR,HPRAB,2025-09-04T22:00:00,0
338028,DAUGAVGR,HATMN,2025-09-04T22:00:00,18.1
338214,DAUGAVGR,HWDAV,2025-09-04T22:00:00,132
338233,DAUGAVGR,HTDRY,2025-09-04T22:00:00,18.22
338244,DAUGAVGR,HWSMX,2025-09-04T22:00:00,3
338297,DAUGAVGR,HWNDS,2025-09-04T22:00:00,1.7
338298,DAUGAVGR,HWDMX,2025-09-04T22:00:00,126
338551,DAUGAVGR,HWSMX,2025-09-04T23:00:00,3
338316,DAUGAVGR,HATMX,2025-09-04T23:00:00,18.2
338319,DAUGAVGR,HATMN,2025-09-04T23:00:00,17.9
338377,DAUGAVGR,HPRSL,2025-09-04T23:00:00,1018.7
338381,DAUGAVGR,HPRAB,2025-09-04T23:00:00,0
338430,DAUGAVGR,HSNOW,2025-09-04T23:00:00,0
338456,DAUGAVGR,HRLH,2025-09-04T23:00:00,91
338503,DAUGAVGR,HWDMX,2025-09-04T23:00:00,124
338526,DAUGAVGR,HWDAV,2025-09-04T23:00:00,127
338532,DAUGAVGR,HTDRY,2025-09-04T23:00:00,18.05
338594,DAUGAVGR,HWNDS,2025-09-04T23:00:00,1.7
338885,DAUGAVGR,HWNDS,2025-09-05T00:00:00,2.1
338681,DAUGAVGR,HPRSL,2025-09-05T00:00:00,1018.7
338711,DAUGAVGR,HPRAB,2025-09-05T00:00:00,0
338714,DAUGAVGR,HATMX,2025-09-05T00:00:00,18
338750,DAUGAVGR,HSNOW,2025-09-05T00:00:00,0
338780,DAUGAVGR,HRLH,2025-09-05T00:00:00,94
338809,DAUGAVGR,HWDMX,2025-09-05T00:00:00,119
338811,DAUGAVGR,HWDAV,2025-09-05T00:00:00,123
338838,DAUGAVGR,HTDRY,2025-09-05T00:00:00,17.8
338879,DAUGAVGR,HWSMX,2025-09-05T00:00:00,3.4
338626,DAUGAVGR,HATMN,2025-09-05T00:00:00,17.5
338941,DAUGAVGR,HATMN,2025-09-05T01:00:00,17.4
338929,DAUGAVGR,HATMX,2025-09-05T01:00:00,17.6
339186,DAUGAVGR,HWSMX,2025-09-05T01:00:00,4.3
339219,DAUGAVGR,HWDMX,2025-09-05T01:00:00,129
338987,DAUGAVGR,HPRSL,2025-09-05T01:00:00,1018.6
339004,DAUGAVGR,HPRAB,2025-09-05T01:00:00,0
339057,DAUGAVGR,HSNOW,2025-09-05T01:00:00,0
339071,DAUGAVGR,HRLH,2025-09-05T01:00:00,96
339118,DAUGAVGR,HWDAV,2025-09-05T01:00:00,126
339145,DAUGAVGR,HTDRY,2025-09-05T01:00:00,17.45
339216,DAUGAVGR,HWNDS,2025-09-05T01:00:00,2.6
339452,DAUGAVGR,HTDRY,2025-09-05T02:00:00,17.33
339479,DAUGAVGR,HWSMX,2025-09-05T02:00:00,4.2
339512,DAUGAVGR,HWNDS,2025-09-05T02:00:00,2.8
339527,DAUGAVGR,HWDMX,2025-09-05T02:00:00,130
339235,DAUGAVGR,HATMX,2025-09-05T02:00:00,17.6
339247,DAUGAVGR,HATMN,2025-09-05T02:00:00,17
339313,DAUGAVGR,HPRAB,2025-09-05T02:00:00,0
339351,DAUGAVGR,HSNOW,2025-09-05T02:00:00,0
339377,DAUGAVGR,HRLH,2025-09-05T02:00:00,95
339404,DAUGAVGR,HPRSL,2025-09-05T02:00:00,1018.6
339425,DAUGAVGR,HWDAV,2025-09-05T02:00:00,124
339706,DAUGAVGR,HRLH,2025-09-05T03:00:00,96
339547,DAUGAVGR,HATMN,2025-09-05T03:00:00,16.5
339603,DAUGAVGR,HPRSL,2025-09-05T03:00:00,1018.5
339633,DAUGAVGR,HPRAB,2025-09-05T03:00:00,0
339636,DAUGAVGR,HATMX,2025-09-05T03:00:00,17
339659,DAUGAVGR,HSNOW,2025-09-05T03:00:00,0
339750,DAUGAVGR,HWDAV,2025-09-05T03:00:00,131
339760,DAUGAVGR,HTDRY,2025-09-05T03:00:00,16.78
339781,DAUGAVGR,HWSMX,2025-09-05T03:00:00,4.7
339823,DAUGAVGR,HWNDS,2025-09-05T03:00:00,2.9
339833,DAUGAVGR,HWDMX,2025-09-05T03:00:00,130
340095,DAUGAVGR,HWSMX,2025-09-05T04:00:00,3.9
340067,DAUGAVGR,HTDRY,2025-09-05T04:00:00,16.38
339874,DAUGAVGR,HATMN,2025-09-05T04:00:00,16.3
339917,DAUGAVGR,HPRAB,2025-09-05T04:00:00,0
339951,DAUGAVGR,HATMX,2025-09-05T04:00:00,16.5
339967,DAUGAVGR,HSNOW,2025-09-05T04:00:00,0
340007,DAUGAVGR,HRLH,2025-09-05T04:00:00,97
340018,DAUGAVGR,HPRSL,2025-09-05T04:00:00,1018.8
340028,DAUGAVGR,HWDMX,2025-09-05T04:00:00,124
340064,DAUGAVGR,HWDAV,2025-09-05T04:00:00,127
340116,DAUGAVGR,HWNDS,2025-09-05T04:00:00,2.7
340225,DAUGAVGR,HPRAB,2025-09-05T05:00:00,0
340291,DAUGAVGR,HSNOW,2025-09-05T05:00:00,0
340442,DAUGAVGR,HWNDS,2025-09-05T05:00:00,2.7
340396,DAUGAVGR,HWSMX,2025-09-05T05:00:00,4.1
340389,DAUGAVGR,HTDRY,2025-09-05T05:00:00,16.75
340359,DAUGAVGR,HWDAV,2025-09-05T05:00:00,124
340337,DAUGAVGR,HWDMX,2025-09-05T05:00:00,128
340325,DAUGAVGR,HPRSL,2025-09-05T05:00:00,1019
340324,DAUGAVGR,HRLH,2025-09-05T05:00:00,95
340164,DAUGAVGR,HATMN,2025-09-05T05:00:00,16.4
340250,DAUGAVGR,HATMX,2025-09-05T05:00:00,17.2
340494,DAUGAVGR,HATMN,2025-09-05T06:00:00,17.2
340649,DAUGAVGR,HWDMX,2025-09-05T06:00:00,119
340680,DAUGAVGR,HTDRY,2025-09-05T06:00:00,17.85
340513,DAUGAVGR,HPRSL,2025-09-05T06:00:00,1019.1
340545,DAUGAVGR,HPRAB,2025-09-05T06:00:00,0
340727,DAUGAVGR,HWNDS,2025-09-05T06:00:00,2.3
340556,DAUGAVGR,HATMX,2025-09-05T06:00:00,18.6
340580,DAUGAVGR,HSNOW,2025-09-05T06:00:00,0
340607,DAUGAVGR,HRLH,2025-09-05T06:00:00,90
340723,DAUGAVGR,HWSMX,2025-09-05T06:00:00,4.3
340654,DAUGAVGR,HWDAV,2025-09-05T06:00:00,124
340775,DAUGAVGR,HATMN,2025-09-05T07:00:00,18.7
340765,DAUGAVGR,HATMX,2025-09-05T07:00:00,20.8
340837,DAUGAVGR,HPRAB,2025-09-05T07:00:00,0
340901,DAUGAVGR,HSNOW,2025-09-05T07:00:00,0
340913,DAUGAVGR,HRLH,2025-09-05T07:00:00,85
340940,DAUGAVGR,HPRSL,2025-09-05T07:00:00,1019.4
340959,DAUGAVGR,HWDMX,2025-09-05T07:00:00,125
340960,DAUGAVGR,HWDAV,2025-09-05T07:00:00,121
341005,DAUGAVGR,HTDRY,2025-09-05T07:00:00,19.77
341007,DAUGAVGR,HWSMX,2025-09-05T07:00:00,3.6
341036,DAUGAVGR,HWNDS,2025-09-05T07:00:00,1.6
341080,DAUGAVGR,HATMX,2025-09-05T08:00:00,22.1
341288,DAUGAVGR,HWDAV,2025-09-05T08:00:00,120
341295,DAUGAVGR,HTDRY,2025-09-05T08:00:00,21.37
341331,DAUGAVGR,HWSMX,2025-09-05T08:00:00,3.2
341367,DAUGAVGR,HWNDS,2025-09-05T08:00:00,1.5
341368,DAUGAVGR,HWDMX,2025-09-05T08:00:00,113
341096,DAUGAVGR,HATMN,2025-09-05T08:00:00,20.8
341143,DAUGAVGR,HPRSL,2025-09-05T08:00:00,1019.5
341144,DAUGAVGR,HPRAB,2025-09-05T08:00:00,0
341193,DAUGAVGR,HSNOW,2025-09-05T08:00:00,0
341228,DAUGAVGR,HRLH,2025-09-05T08:00:00,80
341496,DAUGAVGR,HTDRY,2025-09-05T09:00:00,22.37
341648,DAUGAVGR,HWNDS,2025-09-05T09:00:00,2.1
341629,DAUGAVGR,HWSMX,2025-09-05T09:00:00,3.4
341574,DAUGAVGR,HWDAV,2025-09-05T09:00:00,111
341559,DAUGAVGR,HWDMX,2025-09-05T09:00:00,104
341548,DAUGAVGR,HRLH,2025-09-05T09:00:00,76
341386,DAUGAVGR,HATMX,2025-09-05T09:00:00,23.3
341405,DAUGAVGR,HATMN,2025-09-05T09:00:00,21.9
341447,DAUGAVGR,HPRSL,2025-09-05T09:00:00,1019.5
341476,DAUGAVGR,HPRAB,2025-09-05T09:00:00,0
341500,DAUGAVGR,HSNOW,2025-09-05T09:00:00,0
341801,DAUGAVGR,HTDRY,2025-09-05T10:00:00,23.65
341685,DAUGAVGR,HATMX,2025-09-05T10:00:00,24.4
341696,DAUGAVGR,HATMN,2025-09-05T10:00:00,22.8
341783,DAUGAVGR,HPRAB,2025-09-05T10:00:00,0
341807,DAUGAVGR,HSNOW,2025-09-05T10:00:00,0
341833,DAUGAVGR,HRLH,2025-09-05T10:00:00,67
341860,DAUGAVGR,HPRSL,2025-09-05T10:00:00,1019.3
341881,DAUGAVGR,HWDAV,2025-09-05T10:00:00,118
341955,DAUGAVGR,HWNDS,2025-09-05T10:00:00,2.2
341982,DAUGAVGR,HWDMX,2025-09-05T10:00:00,104
341951,DAUGAVGR,HWSMX,2025-09-05T10:00:00,4.9
342225,DAUGAVGR,HTDRY,2025-09-05T11:00:00,23.47
342278,DAUGAVGR,HWNDS,2025-09-05T11:00:00,2.4
342029,DAUGAVGR,HATMN,2025-09-05T11:00:00,22.8
342065,DAUGAVGR,HPRAB,2025-09-05T11:00:00,0
342094,DAUGAVGR,HATMX,2025-09-05T11:00:00,24.1
342123,DAUGAVGR,HSNOW,2025-09-05T11:00:00,0
342140,DAUGAVGR,HRLH,2025-09-05T11:00:00,68
342167,DAUGAVGR,HPRSL,2025-09-05T11:00:00,1019.2
342181,DAUGAVGR,HWDMX,2025-09-05T11:00:00,107
342188,DAUGAVGR,HWDAV,2025-09-05T11:00:00,112
342250,DAUGAVGR,HWSMX,2025-09-05T11:00:00,4.3
342556,DAUGAVGR,HWSMX,2025-09-05T12:00:00,4.5
342569,DAUGAVGR,HWNDS,2025-09-05T12:00:00,2.3
342301,DAUGAVGR,HATMX,2025-09-05T12:00:00,24.7
342310,DAUGAVGR,HATMN,2025-09-05T12:00:00,23
342359,DAUGAVGR,HPRSL,2025-09-05T12:00:00,1019
342388,DAUGAVGR,HPRAB,2025-09-05T12:00:00,0
342445,DAUGAVGR,HSNOW,2025-09-05T12:00:00,0
342466,DAUGAVGR,HRLH,2025-09-05T12:00:00,66
342489,DAUGAVGR,HWDMX,2025-09-05T12:00:00,104
342497,DAUGAVGR,HWDAV,2025-09-05T12:00:00,112
342540,DAUGAVGR,HTDRY,2025-09-05T12:00:00,23.78
342894,DAUGAVGR,HWNDS,2025-09-05T13:00:00,2.4
342829,DAUGAVGR,HTDRY,2025-09-05T13:00:00,22.57
342617,DAUGAVGR,HATMN,2025-09-05T13:00:00,21.4
342679,DAUGAVGR,HPRAB,2025-09-05T13:00:00,0
342705,DAUGAVGR,HATMX,2025-09-05T13:00:00,24.2
342728,DAUGAVGR,HSNOW,2025-09-05T13:00:00,0
342768,DAUGAVGR,HRLH,2025-09-05T13:00:00,74
342781,DAUGAVGR,HPRSL,2025-09-05T13:00:00,1018.7
342819,DAUGAVGR,HWDAV,2025-09-05T13:00:00,65
342903,DAUGAVGR,HWDMX,2025-09-05T13:00:00,56
342867,DAUGAVGR,HWSMX,2025-09-05T13:00:00,5.3
343210,DAUGAVGR,HWDMX,2025-09-05T14:00:00,53
343169,DAUGAVGR,HWSMX,2025-09-05T14:00:00,6.2
343087,DAUGAVGR,HRLH,2025-09-05T14:00:00,81
343035,DAUGAVGR,HSNOW,2025-09-05T14:00:00,0
342986,DAUGAVGR,HPRAB,2025-09-05T14:00:00,0
342971,DAUGAVGR,HPRSL,2025-09-05T14:00:00,1018.5
342933,DAUGAVGR,HATMN,2025-09-05T14:00:00,21.2
342914,DAUGAVGR,HATMX,2025-09-05T14:00:00,22.3
343109,DAUGAVGR,HWDAV,2025-09-05T14:00:00,49
343136,DAUGAVGR,HTDRY,2025-09-05T14:00:00,21.65
343183,DAUGAVGR,HWNDS,2025-09-05T14:00:00,3
343355,DAUGAVGR,HSNOW,2025-09-05T15:00:00,0
343328,DAUGAVGR,HTDRY,2025-09-05T15:00:00,21.52
343301,DAUGAVGR,HWDAV,2025-09-05T15:00:00,51
343274,DAUGAVGR,HWDMX,2025-09-05T15:00:00,53
343381,DAUGAVGR,HRLH,2025-09-05T15:00:00,82
343272,DAUGAVGR,HWNDS,2025-09-05T15:00:00,4.3
343220,DAUGAVGR,HWSMX,2025-09-05T15:00:00,6.7
343425,DAUGAVGR,HPRSL,2025-09-05T15:00:00,1018.4
343455,DAUGAVGR,HPRAB,2025-09-05T15:00:00,0
343478,DAUGAVGR,HATMX,2025-09-05T15:00:00,21.7
343487,DAUGAVGR,HATMN,2025-09-05T15:00:00,21.4
343626,DAUGAVGR,HATMX,2025-09-05T16:00:00,21.6
343675,DAUGAVGR,HRLH,2025-09-05T16:00:00,83
343702,DAUGAVGR,HPRSL,2025-09-05T16:00:00,1018.2
343744,DAUGAVGR,HWDAV,2025-09-05T16:00:00,53
343750,DAUGAVGR,HTDRY,2025-09-05T16:00:00,21.17
343770,DAUGAVGR,HWSMX,2025-09-05T16:00:00,6.5
343805,DAUGAVGR,HWNDS,2025-09-05T16:00:00,4
343824,DAUGAVGR,HWDMX,2025-09-05T16:00:00,55
343542,DAUGAVGR,HATMN,2025-09-05T16:00:00,20.8
343613,DAUGAVGR,HPRAB,2025-09-05T16:00:00,0
343658,DAUGAVGR,HSNOW,2025-09-05T16:00:00,0
343907,DAUGAVGR,HPRAB,2025-09-05T17:00:00,0
344118,DAUGAVGR,HWNDS,2025-09-05T17:00:00,2.9
344077,DAUGAVGR,HWSMX,2025-09-05T17:00:00,5.9
344057,DAUGAVGR,HTDRY,2025-09-05T17:00:00,20.82
344030,DAUGAVGR,HWDAV,2025-09-05T17:00:00,60
344027,DAUGAVGR,HWDMX,2025-09-05T17:00:00,60
343982,DAUGAVGR,HRLH,2025-09-05T17:00:00,83
343956,DAUGAVGR,HSNOW,2025-09-05T17:00:00,0
343867,DAUGAVGR,HATMN,2025-09-05T17:00:00,20.4
343904,DAUGAVGR,HPRSL,2025-09-05T17:00:00,1018.1
343933,DAUGAVGR,HATMX,2025-09-05T17:00:00,21
344326,DAUGAVGR,HWDMX,2025-09-05T18:00:00,48
344151,DAUGAVGR,HATMX,2025-09-05T18:00:00,20.7
344177,DAUGAVGR,HATMN,2025-09-05T18:00:00,19.6
344214,DAUGAVGR,HPRAB,2025-09-05T18:00:00,0
344280,DAUGAVGR,HSNOW,2025-09-05T18:00:00,0
344300,DAUGAVGR,HRLH,2025-09-05T18:00:00,83
344316,DAUGAVGR,HPRSL,2025-09-05T18:00:00,1018.1
344347,DAUGAVGR,HWDAV,2025-09-05T18:00:00,93
344383,DAUGAVGR,HTDRY,2025-09-05T18:00:00,20.23
344385,DAUGAVGR,HWSMX,2025-09-05T18:00:00,3
344411,DAUGAVGR,HWNDS,2025-09-05T18:00:00,1.7
344521,DAUGAVGR,HPRAB,2025-09-05T19:00:00,0
344570,DAUGAVGR,HSNOW,2025-09-05T19:00:00,0
344596,DAUGAVGR,HRLH,2025-09-05T19:00:00,83
344637,DAUGAVGR,HWDMX,2025-09-05T19:00:00,104
344644,DAUGAVGR,HWDAV,2025-09-05T19:00:00,108
344671,DAUGAVGR,HTDRY,2025-09-05T19:00:00,20
344691,DAUGAVGR,HWSMX,2025-09-05T19:00:00,3.1
344718,DAUGAVGR,HWNDS,2025-09-05T19:00:00,1.9
344473,DAUGAVGR,HATMN,2025-09-05T19:00:00,19.7
344510,DAUGAVGR,HPRSL,2025-09-05T19:00:00,1018.3
344547,DAUGAVGR,HATMX,2025-09-05T19:00:00,20.4
344858,DAUGAVGR,HATMX,2025-09-05T20:00:00,20.4
344766,DAUGAVGR,HATMN,2025-09-05T20:00:00,19.7
344821,DAUGAVGR,HPRSL,2025-09-05T20:00:00,1018.3
344828,DAUGAVGR,HPRAB,2025-09-05T20:00:00,0
344978,DAUGAVGR,HTDRY,2025-09-05T20:00:00,20.15
344961,DAUGAVGR,HWDAV,2025-09-05T20:00:00,107
345045,DAUGAVGR,HWNDS,2025-09-05T20:00:00,2.7
344920,DAUGAVGR,HRLH,2025-09-05T20:00:00,81
344899,DAUGAVGR,HSNOW,2025-09-05T20:00:00,0
344950,DAUGAVGR,HWDMX,2025-09-05T20:00:00,100
345023,DAUGAVGR,HWSMX,2025-09-05T20:00:00,4.5
345285,DAUGAVGR,HTDRY,2025-09-05T21:00:00,20.18
345068,DAUGAVGR,HATMX,2025-09-05T21:00:00,20.3
345091,DAUGAVGR,HATMN,2025-09-05T21:00:00,20.1
345129,DAUGAVGR,HPRSL,2025-09-05T21:00:00,1018.4
345153,DAUGAVGR,HPRAB,2025-09-05T21:00:00,0
345191,DAUGAVGR,HSNOW,2025-09-05T21:00:00,0
345232,DAUGAVGR,HRLH,2025-09-05T21:00:00,84
345270,DAUGAVGR,HWDAV,2025-09-05T21:00:00,120
345305,DAUGAVGR,HWSMX,2025-09-05T21:00:00,5.5
345332,DAUGAVGR,HWNDS,2025-09-05T21:00:00,2.4
345365,DAUGAVGR,HWDMX,2025-09-05T21:00:00,112
345639,DAUGAVGR,HWNDS,2025-09-05T22:00:00,2.6
345404,DAUGAVGR,HATMN,2025-09-05T22:00:00,19.7
345460,DAUGAVGR,HPRAB,2025-09-05T22:00:00,0
345468,DAUGAVGR,HATMX,2025-09-05T22:00:00,20.3
345515,DAUGAVGR,HSNOW,2025-09-05T22:00:00,0
345542,DAUGAVGR,HRLH,2025-09-05T22:00:00,85
345544,DAUGAVGR,HPRSL,2025-09-05T22:00:00,1018.7
345587,DAUGAVGR,HWDAV,2025-09-05T22:00:00,125
345609,DAUGAVGR,HTDRY,2025-09-05T22:00:00,20
345612,DAUGAVGR,HWSMX,2025-09-05T22:00:00,5.3
345666,DAUGAVGR,HWDMX,2025-09-05T22:00:00,125
345798,DAUGAVGR,HSNOW,2025-09-05T23:00:00,0
345687,DAUGAVGR,HATMN,2025-09-05T23:00:00,19.3
345749,DAUGAVGR,HPRAB,2025-09-05T23:00:00,0
345970,DAUGAVGR,HWNDS,2025-09-05T23:00:00,2.1
345942,DAUGAVGR,HWSMX,2025-09-05T23:00:00,4.7
345900,DAUGAVGR,HTDRY,2025-09-05T23:00:00,19.42
345872,DAUGAVGR,HWDAV,2025-09-05T23:00:00,122
345867,DAUGAVGR,HWDMX,2025-09-05T23:00:00,128
345852,DAUGAVGR,HPRSL,2025-09-05T23:00:00,1018.8
345844,DAUGAVGR,HRLH,2025-09-05T23:00:00,90
345775,DAUGAVGR,HATMX,2025-09-05T23:00:00,19.7
346239,DAUGAVGR,HWSMX,2025-09-06T00:00:00,4.7
346188,DAUGAVGR,HWDAV,2025-09-06T00:00:00,128
346158,DAUGAVGR,HPRSL,2025-09-06T00:00:00,1018.8
346126,DAUGAVGR,HSNOW,2025-09-06T00:00:00,0
346155,DAUGAVGR,HRLH,2025-09-06T00:00:00,90
346082,DAUGAVGR,HATMX,2025-09-06T00:00:00,19.4
346079,DAUGAVGR,HPRAB,2025-09-06T00:00:00,0
346280,DAUGAVGR,HWDMX,2025-09-06T00:00:00,128
345999,DAUGAVGR,HATMN,2025-09-06T00:00:00,19.1
346269,DAUGAVGR,HWNDS,2025-09-06T00:00:00,2.6
346214,DAUGAVGR,HTDRY,2025-09-06T00:00:00,19.25
346297,DAUGAVGR,HATMX,2025-09-06T01:00:00,19.1
346317,DAUGAVGR,HATMN,2025-09-06T01:00:00,18.7
346355,DAUGAVGR,HPRSL,2025-09-06T01:00:00,1018.5
346587,DAUGAVGR,HWDMX,2025-09-06T01:00:00,118
346560,DAUGAVGR,HWNDS,2025-09-06T01:00:00,2.4
346380,DAUGAVGR,HPRAB,2025-09-06T01:00:00,0
346433,DAUGAVGR,HSNOW,2025-09-06T01:00:00,0
346439,DAUGAVGR,HRLH,2025-09-06T01:00:00,93
346535,DAUGAVGR,HWSMX,2025-09-06T01:00:00,4.4
346486,DAUGAVGR,HWDAV,2025-09-06T01:00:00,124
346513,DAUGAVGR,HTDRY,2025-09-06T01:00:00,18.87
