_id,STATION_ID,ABBREVIATION,DATETIME,VALUE
435020,RIGASLU,HATMN,2025-09-18T02:00:00,11.4
435067,RIGASLU,HPRSL,2025-09-18T02:00:00,1010.6
435076,RIGASLU,HPRAB,2025-09-18T02:00:00,0
435101,RIGASLU,HATMX,2025-09-18T02:00:00,11.6
435358,RIGASLU,HPRSL,2025-09-18T03:00:00,1010.7
435311,RIGASLU,HATMX,2025-09-18T03:00:00,11.9
435321,RIGASLU,HATMN,2025-09-18T03:00:00,11.4
435383,RIGASLU,HPRAB,2025-09-18T03:00:00,0
435446,RIGASLU,HSNOW,2025-09-18T03:00:00,0
435458,RIGASLU,HRLH,2025-09-18T03:00:00,98
435518,RIGASLU,HWDAV,2025-09-18T03:00:00,213
435526,RIGASLU,HTDRY,2025-09-18T03:00:00,11.63
435552,RIGASLU,HWSMX,2025-09-18T03:00:00,3.9
435589,RIGASLU,HWNDS,2025-09-18T03:00:00,2.1
435606,RIGASLU,HWDMX,2025-09-18T03:00:00,195
435653,RIGASLU,CCTMX,2025-09-18T03:00:00,8
435629,RIGASLU,HATMN,2025-09-18T04:00:00,11.7
435959,RIGASLU,CCTMX,2025-09-18T04:00:00,8
435896,RIGASLU,HWNDS,2025-09-18T04:00:00,3.1
435873,RIGASLU,HWSMX,2025-09-18T04:00:00,6.2
435852,RIGASLU,HTDRY,2025-09-18T04:00:00,11.77
435813,RIGASLU,HWDAV,2025-09-18T04:00:00,195
435802,RIGASLU,HWDMX,2025-09-18T04:00:00,208
435784,RIGASLU,HRLH,2025-09-18T04:00:00,98
435741,RIGASLU,HSNOW,2025-09-18T04:00:00,0
435716,RIGASLU,HATMX,2025-09-18T04:00:00,11.9
435691,RIGASLU,HPRAB,2025-09-18T04:00:00,0
435664,RIGASLU,HPRSL,2025-09-18T04:00:00,1010.8
436028,RIGASLU,HATMX,2025-09-18T05:00:00,11.7
435952,RIGASLU,HATMN,2025-09-18T05:00:00,11.5
435978,RIGASLU,HPRSL,2025-09-18T05:00:00,1011.3
436004,RIGASLU,HPRAB,2025-09-18T05:00:00,0
436266,RIGASLU,CCTMX,2025-09-18T05:00:00,8
436039,RIGASLU,HSNOW,2025-09-18T05:00:00,0
436073,RIGASLU,HRLH,2025-09-18T05:00:00,98
436121,RIGASLU,HWDAV,2025-09-18T05:00:00,204
436148,RIGASLU,HTDRY,2025-09-18T05:00:00,11.57
436181,RIGASLU,HWSMX,2025-09-18T05:00:00,6.3
436189,RIGASLU,HWNDS,2025-09-18T05:00:00,3.2
436220,RIGASLU,HWDMX,2025-09-18T05:00:00,210
436278,RIGASLU,HPRSL,2025-09-18T06:00:00,1011.9
436244,RIGASLU,HATMN,2025-09-18T06:00:00,11.6
436312,RIGASLU,HPRAB,2025-09-18T06:00:00,0
436330,RIGASLU,HATMX,2025-09-18T06:00:00,12.5
436427,RIGASLU,HWDAV,2025-09-18T06:00:00,212
436573,RIGASLU,CCTMX,2025-09-18T06:00:00,8
436454,RIGASLU,HTDRY,2025-09-18T06:00:00,11.97
436379,RIGASLU,HRLH,2025-09-18T06:00:00,97
436501,RIGASLU,HWNDS,2025-09-18T06:00:00,2.6
436523,RIGASLU,HWDMX,2025-09-18T06:00:00,208
436348,RIGASLU,HSNOW,2025-09-18T06:00:00,0
436470,RIGASLU,HWSMX,2025-09-18T06:00:00,5
436782,RIGASLU,HWSMX,2025-09-18T07:00:00,5.5
436747,RIGASLU,HWDAV,2025-09-18T07:00:00,238
436660,RIGASLU,HSNOW,2025-09-18T07:00:00,0
436686,RIGASLU,HRLH,2025-09-18T07:00:00,96
436646,RIGASLU,HTDRY,2025-09-18T07:00:00,12.8
436637,RIGASLU,HATMX,2025-09-18T07:00:00,13.3
436559,RIGASLU,HATMN,2025-09-18T07:00:00,12.5
436611,RIGASLU,HPRAB,2025-09-18T07:00:00,0
436585,RIGASLU,HPRSL,2025-09-18T07:00:00,1012.3
436878,RIGASLU,CCTMX,2025-09-18T07:00:00,8
436834,RIGASLU,HWDMX,2025-09-18T07:00:00,241
436818,RIGASLU,HWNDS,2025-09-18T07:00:00,2.4
436944,RIGASLU,HATMX,2025-09-18T08:00:00,15
437443,RIGASLU,CCTMX,2025-09-18T08:00:00,8
437125,RIGASLU,HWNDS,2025-09-18T08:00:00,2.4
437088,RIGASLU,HWSMX,2025-09-18T08:00:00,5.2
437074,RIGASLU,HTDRY,2025-09-18T08:00:00,14.12
437056,RIGASLU,HWDAV,2025-09-18T08:00:00,239
437021,RIGASLU,HWDMX,2025-09-18T08:00:00,246
436992,RIGASLU,HRLH,2025-09-18T08:00:00,92
436967,RIGASLU,HSNOW,2025-09-18T08:00:00,0
436892,RIGASLU,HPRSL,2025-09-18T08:00:00,1012.4
436931,RIGASLU,HPRAB,2025-09-18T08:00:00,0
436856,RIGASLU,HATMN,2025-09-18T08:00:00,13.3
437193,RIGASLU,HWNDS,2025-09-18T09:00:00,3
437206,RIGASLU,HWDMX,2025-09-18T09:00:00,226
437233,RIGASLU,HWDAV,2025-09-18T09:00:00,239
437256,RIGASLU,HTDRY,2025-09-18T09:00:00,16.18
437287,RIGASLU,HSNOW,2025-09-18T09:00:00,0
437313,RIGASLU,HRLH,2025-09-18T09:00:00,80
437336,RIGASLU,HPRSL,2025-09-18T09:00:00,1012.5
437365,RIGASLU,HPRAB,2025-09-18T09:00:00,0
437389,RIGASLU,HATMX,2025-09-18T09:00:00,17.1
437428,RIGASLU,HATMN,2025-09-18T09:00:00,15
437494,RIGASLU,CCTMX,2025-09-18T09:00:00,6
437153,RIGASLU,HWSMX,2025-09-18T09:00:00,6.6
437470,RIGASLU,HATMN,2025-09-18T10:00:00,16.3
437518,RIGASLU,HPRSL,2025-09-18T10:00:00,1012.6
437532,RIGASLU,HPRAB,2025-09-18T10:00:00,0
437559,RIGASLU,HATMX,2025-09-18T10:00:00,17.4
437581,RIGASLU,HSNOW,2025-09-18T10:00:00,0
437612,RIGASLU,HRLH,2025-09-18T10:00:00,70
437640,RIGASLU,HWDMX,2025-09-18T10:00:00,288
437655,RIGASLU,HWDAV,2025-09-18T10:00:00,277
437681,RIGASLU,HTDRY,2025-09-18T10:00:00,16.9
437702,RIGASLU,HWSMX,2025-09-18T10:00:00,8
437733,RIGASLU,HWNDS,2025-09-18T10:00:00,4.1
437801,RIGASLU,CCTMX,2025-09-18T10:00:00,5
437825,RIGASLU,HPRSL,2025-09-18T11:00:00,1012.4
437777,RIGASLU,HATMN,2025-09-18T11:00:00,17.2
437849,RIGASLU,HPRAB,2025-09-18T11:00:00,0
437860,RIGASLU,HATMX,2025-09-18T11:00:00,18.7
437888,RIGASLU,HSNOW,2025-09-18T11:00:00,0
437914,RIGASLU,HRLH,2025-09-18T11:00:00,62
437962,RIGASLU,HWDAV,2025-09-18T11:00:00,260
437989,RIGASLU,HTDRY,2025-09-18T11:00:00,18.02
438016,RIGASLU,HWSMX,2025-09-18T11:00:00,8.3
438036,RIGASLU,HWNDS,2025-09-18T11:00:00,3.6
438056,RIGASLU,HWDMX,2025-09-18T11:00:00,259
438113,RIGASLU,CCTMX,2025-09-18T11:00:00,6
438146,RIGASLU,HPRAB,2025-09-18T12:00:00,0
438084,RIGASLU,HATMN,2025-09-18T12:00:00,17.5
438118,RIGASLU,HPRSL,2025-09-18T12:00:00,1012.5
438370,RIGASLU,HWDMX,2025-09-18T12:00:00,271
438345,RIGASLU,HWNDS,2025-09-18T12:00:00,4
438316,RIGASLU,HWSMX,2025-09-18T12:00:00,9.6
438296,RIGASLU,HTDRY,2025-09-18T12:00:00,17.95
438288,RIGASLU,HWDAV,2025-09-18T12:00:00,270
438221,RIGASLU,HRLH,2025-09-18T12:00:00,60
438193,RIGASLU,HSNOW,2025-09-18T12:00:00,0
438415,RIGASLU,CCTMX,2025-09-18T12:00:00,5
438174,RIGASLU,HATMX,2025-09-18T12:00:00,18.4
438441,RIGASLU,HPRSL,2025-09-18T13:00:00,1012.7
438677,RIGASLU,HWDMX,2025-09-18T13:00:00,243
438395,RIGASLU,HATMN,2025-09-18T13:00:00,17.8
438454,RIGASLU,HPRAB,2025-09-18T13:00:00,0
438479,RIGASLU,HATMX,2025-09-18T13:00:00,18.5
438488,RIGASLU,HTDRY,2025-09-18T13:00:00,18.17
438520,RIGASLU,HSNOW,2025-09-18T13:00:00,0
438527,RIGASLU,HRLH,2025-09-18T13:00:00,58
438587,RIGASLU,HWDAV,2025-09-18T13:00:00,274
438636,RIGASLU,HWSMX,2025-09-18T13:00:00,9.6
438650,RIGASLU,HWNDS,2025-09-18T13:00:00,4.3
438722,RIGASLU,CCTMX,2025-09-18T13:00:00,6
438698,RIGASLU,HATMN,2025-09-18T14:00:00,18.1
438760,RIGASLU,HPRAB,2025-09-18T14:00:00,0
438682,RIGASLU,HATMX,2025-09-18T14:00:00,19
439029,RIGASLU,CCTMX,2025-09-18T14:00:00,3
438957,RIGASLU,HWNDS,2025-09-18T14:00:00,4.1
438930,RIGASLU,HWSMX,2025-09-18T14:00:00,8.6
438910,RIGASLU,HTDRY,2025-09-18T14:00:00,18.53
438883,RIGASLU,HWDAV,2025-09-18T14:00:00,271
438861,RIGASLU,HWDMX,2025-09-18T14:00:00,266
438841,RIGASLU,HRLH,2025-09-18T14:00:00,54
438813,RIGASLU,HSNOW,2025-09-18T14:00:00,0
438747,RIGASLU,HPRSL,2025-09-18T14:00:00,1012.6
439062,RIGASLU,HPRAB,2025-09-18T15:00:00,0
438991,RIGASLU,HATMX,2025-09-18T15:00:00,18.2
439011,RIGASLU,HATMN,2025-09-18T15:00:00,17.7
439041,RIGASLU,HPRSL,2025-09-18T15:00:00,1012.3
439107,RIGASLU,HTDRY,2025-09-18T15:00:00,17.98
439122,RIGASLU,HSNOW,2025-09-18T15:00:00,0
439144,RIGASLU,HRLH,2025-09-18T15:00:00,57
439170,RIGASLU,HWDMX,2025-09-18T15:00:00,274
439205,RIGASLU,HWDAV,2025-09-18T15:00:00,259
439246,RIGASLU,HWSMX,2025-09-18T15:00:00,8.8
439262,RIGASLU,HWNDS,2025-09-18T15:00:00,3.4
439336,RIGASLU,CCTMX,2025-09-18T15:00:00,7
439571,RIGASLU,HWNDS,2025-09-18T16:00:00,3.8
439348,RIGASLU,HPRSL,2025-09-18T16:00:00,1012.1
439374,RIGASLU,HPRAB,2025-09-18T16:00:00,0
439400,RIGASLU,HATMX,2025-09-18T16:00:00,17.8
439432,RIGASLU,HSNOW,2025-09-18T16:00:00,0
439465,RIGASLU,HRLH,2025-09-18T16:00:00,63
439479,RIGASLU,HWDMX,2025-09-18T16:00:00,231
439491,RIGASLU,HWDAV,2025-09-18T16:00:00,229
439524,RIGASLU,HTDRY,2025-09-18T16:00:00,17.38
439563,RIGASLU,HWSMX,2025-09-18T16:00:00,9
439643,RIGASLU,CCTMX,2025-09-18T16:00:00,8
439329,RIGASLU,HATMN,2025-09-18T16:00:00,16.8
439603,RIGASLU,HATMX,2025-09-18T17:00:00,16.8
439955,RIGASLU,CCTMX,2025-09-18T17:00:00,8
439878,RIGASLU,HWNDS,2025-09-18T17:00:00,3.4
439851,RIGASLU,HWSMX,2025-09-18T17:00:00,6.6
439831,RIGASLU,HTDRY,2025-09-18T17:00:00,16.27
439810,RIGASLU,HWDAV,2025-09-18T17:00:00,225
439788,RIGASLU,HWDMX,2025-09-18T17:00:00,249
439756,RIGASLU,HRLH,2025-09-18T17:00:00,70
439730,RIGASLU,HSNOW,2025-09-18T17:00:00,0
439682,RIGASLU,HPRAB,2025-09-18T17:00:00,0
439655,RIGASLU,HPRSL,2025-09-18T17:00:00,1012
439619,RIGASLU,HATMN,2025-09-18T17:00:00,15.5
440185,RIGASLU,HWNDS,2025-09-18T18:00:00,4.1
440257,RIGASLU,CCTMX,2025-09-18T18:00:00,8
439926,RIGASLU,HATMN,2025-09-18T18:00:00,14.5
439962,RIGASLU,HPRSL,2025-09-18T18:00:00,1011.4
439988,RIGASLU,HPRAB,2025-09-18T18:00:00,0.2
440014,RIGASLU,HATMX,2025-09-18T18:00:00,15.4
440025,RIGASLU,HTDRY,2025-09-18T18:00:00,14.78
440047,RIGASLU,HSNOW,2025-09-18T18:00:00,0
440063,RIGASLU,HRLH,2025-09-18T18:00:00,86
440111,RIGASLU,HWDAV,2025-09-18T18:00:00,195
440155,RIGASLU,HWSMX,2025-09-18T18:00:00,8
440212,RIGASLU,HWDMX,2025-09-18T18:00:00,204
440467,RIGASLU,HWSMX,2025-09-18T19:00:00,8.9
440445,RIGASLU,HTDRY,2025-09-18T19:00:00,14.3
440418,RIGASLU,HWDAV,2025-09-18T19:00:00,193
440377,RIGASLU,HRLH,2025-09-18T19:00:00,94
440358,RIGASLU,HSNOW,2025-09-18T19:00:00,0
440295,RIGASLU,HPRAB,2025-09-18T19:00:00,1.3
440269,RIGASLU,HPRSL,2025-09-18T19:00:00,1010.5
440519,RIGASLU,HWDMX,2025-09-18T19:00:00,188
440562,RIGASLU,CCTMX,2025-09-18T19:00:00,8
440227,RIGASLU,HATMN,2025-09-18T19:00:00,14.1
440224,RIGASLU,HATMX,2025-09-18T19:00:00,14.5
440492,RIGASLU,HWNDS,2025-09-18T19:00:00,4.5
440553,RIGASLU,HATMN,2025-09-18T20:00:00,14.1
440590,RIGASLU,HPRSL,2025-09-18T20:00:00,1009.8
440617,RIGASLU,HPRAB,2025-09-18T20:00:00,0.2
440632,RIGASLU,HATMX,2025-09-18T20:00:00,14.5
440647,RIGASLU,HSNOW,2025-09-18T20:00:00,0
440688,RIGASLU,HRLH,2025-09-18T20:00:00,95
440727,RIGASLU,HWDAV,2025-09-18T20:00:00,220
440761,RIGASLU,HTDRY,2025-09-18T20:00:00,14.35
440868,RIGASLU,CCTMX,2025-09-18T20:00:00,8
440826,RIGASLU,HWDMX,2025-09-18T20:00:00,217
440792,RIGASLU,HWNDS,2025-09-18T20:00:00,4.9
440770,RIGASLU,HWSMX,2025-09-18T20:00:00,10.6
441128,RIGASLU,HWDMX,2025-09-18T21:00:00,234
440979,RIGASLU,HRLH,2025-09-18T21:00:00,95
441032,RIGASLU,HWDAV,2025-09-18T21:00:00,238
441005,RIGASLU,HPRSL,2025-09-18T21:00:00,1009.7
441176,RIGASLU,CCTMX,2025-09-18T21:00:00,8
441059,RIGASLU,HTDRY,2025-09-18T21:00:00,14.8
441079,RIGASLU,HWSMX,2025-09-18T21:00:00,8.2
441106,RIGASLU,HWNDS,2025-09-18T21:00:00,4
440923,RIGASLU,HPRAB,2025-09-18T21:00:00,0
440860,RIGASLU,HATMN,2025-09-18T21:00:00,14.5
440935,RIGASLU,HATMX,2025-09-18T21:00:00,14.9
440958,RIGASLU,HSNOW,2025-09-18T21:00:00,0
441154,RIGASLU,HATMN,2025-09-18T22:00:00,14.9
441413,RIGASLU,HWNDS,2025-09-18T22:00:00,3.3
441482,RIGASLU,CCTMX,2025-09-18T22:00:00,7
441138,RIGASLU,HATMX,2025-09-18T22:00:00,15.1
441202,RIGASLU,HPRSL,2025-09-18T22:00:00,1009.5
441216,RIGASLU,HPRAB,2025-09-18T22:00:00,0
441263,RIGASLU,HSNOW,2025-09-18T22:00:00,0
441291,RIGASLU,HRLH,2025-09-18T22:00:00,95
441319,RIGASLU,HWDMX,2025-09-18T22:00:00,235
441339,RIGASLU,HWDAV,2025-09-18T22:00:00,236
441366,RIGASLU,HTDRY,2025-09-18T22:00:00,14.95
441386,RIGASLU,HWSMX,2025-09-18T22:00:00,7
441498,RIGASLU,HPRSL,2025-09-18T23:00:00,1009.3
441720,RIGASLU,HWNDS,2025-09-18T23:00:00,3.5
441454,RIGASLU,HATMN,2025-09-18T23:00:00,15
441793,RIGASLU,CCTMX,2025-09-18T23:00:00,7
441689,RIGASLU,HWSMX,2025-09-18T23:00:00,7.3
441747,RIGASLU,HWDMX,2025-09-18T23:00:00,233
441676,RIGASLU,HTDRY,2025-09-18T23:00:00,15.12
441646,RIGASLU,HWDAV,2025-09-18T23:00:00,230
441591,RIGASLU,HRLH,2025-09-18T23:00:00,95
441588,RIGASLU,HSNOW,2025-09-18T23:00:00,0
441549,RIGASLU,HATMX,2025-09-18T23:00:00,15.2
441526,RIGASLU,HPRAB,2025-09-18T23:00:00,0
441864,RIGASLU,HATMX,2025-09-19T00:00:00,15.3
441980,RIGASLU,HTDRY,2025-09-19T00:00:00,15.2
442010,RIGASLU,HWSMX,2025-09-19T00:00:00,7.1
441768,RIGASLU,HATMN,2025-09-19T00:00:00,15
442095,RIGASLU,CCTMX,2025-09-19T00:00:00,5
441803,RIGASLU,HPRSL,2025-09-19T00:00:00,1009.2
442036,RIGASLU,HWNDS,2025-09-19T00:00:00,3.4
442054,RIGASLU,HWDMX,2025-09-19T00:00:00,244
441827,RIGASLU,HPRAB,2025-09-19T00:00:00,0
441878,RIGASLU,HSNOW,2025-09-19T00:00:00,0
441906,RIGASLU,HRLH,2025-09-19T00:00:00,94
441972,RIGASLU,HWDAV,2025-09-19T00:00:00,240
442137,RIGASLU,HPRAB,2025-09-19T01:00:00,0
442125,RIGASLU,HPRSL,2025-09-19T01:00:00,1009.1
442075,RIGASLU,HATMN,2025-09-19T01:00:00,15
442272,RIGASLU,HWDAV,2025-09-19T01:00:00,239
442186,RIGASLU,HSNOW,2025-09-19T01:00:00,0
442307,RIGASLU,HWSMX,2025-09-19T01:00:00,5.9
442221,RIGASLU,HRLH,2025-09-19T01:00:00,95
442240,RIGASLU,HWDMX,2025-09-19T01:00:00,241
442332,RIGASLU,HWNDS,2025-09-19T01:00:00,3.2
442285,RIGASLU,HTDRY,2025-09-19T01:00:00,15.05
442159,RIGASLU,HATMX,2025-09-19T01:00:00,15.1
442402,RIGASLU,CCTMX,2025-09-19T01:00:00,8
442492,RIGASLU,HSNOW,2025-09-19T02:00:00,0
442713,RIGASLU,CCTMX,2025-09-19T02:00:00,7
442636,RIGASLU,HWNDS,2025-09-19T02:00:00,3.3
442669,RIGASLU,HWDMX,2025-09-19T02:00:00,235
442534,RIGASLU,HRLH,2025-09-19T02:00:00,94
442582,RIGASLU,HWDAV,2025-09-19T02:00:00,240
442601,RIGASLU,HTDRY,2025-09-19T02:00:00,15.13
442469,RIGASLU,HATMX,2025-09-19T02:00:00,15.2
442613,RIGASLU,HWSMX,2025-09-19T02:00:00,6.8
442388,RIGASLU,HATMN,2025-09-19T02:00:00,15.1
442431,RIGASLU,HPRSL,2025-09-19T02:00:00,1008.8
442443,RIGASLU,HPRAB,2025-09-19T02:00:00,0
442751,RIGASLU,HPRAB,2025-09-19T03:00:00,0
442690,RIGASLU,HATMN,2025-09-19T03:00:00,15.2
442804,RIGASLU,HSNOW,2025-09-19T03:00:00,0
442674,RIGASLU,HATMX,2025-09-19T03:00:00,15.3
442921,RIGASLU,HWSMX,2025-09-19T03:00:00,6.7
442726,RIGASLU,HPRSL,2025-09-19T03:00:00,1008.9
442826,RIGASLU,HRLH,2025-09-19T03:00:00,93
442891,RIGASLU,HWDAV,2025-09-19T03:00:00,245
442894,RIGASLU,HTDRY,2025-09-19T03:00:00,15.3
442964,RIGASLU,HWNDS,2025-09-19T03:00:00,3.5
442974,RIGASLU,HWDMX,2025-09-19T03:00:00,242
443016,RIGASLU,CCTMX,2025-09-19T03:00:00,7
443182,RIGASLU,HWDAV,2025-09-19T04:00:00,242
442997,RIGASLU,HATMN,2025-09-19T04:00:00,15.2
443035,RIGASLU,HPRSL,2025-09-19T04:00:00,1008.8
443060,RIGASLU,HPRAB,2025-09-19T04:00:00,0
443084,RIGASLU,HATMX,2025-09-19T04:00:00,15.3
443109,RIGASLU,HSNOW,2025-09-19T04:00:00,0
443147,RIGASLU,HRLH,2025-09-19T04:00:00,92
443165,RIGASLU,HWDMX,2025-09-19T04:00:00,248
443211,RIGASLU,HTDRY,2025-09-19T04:00:00,15.23
443224,RIGASLU,HWSMX,2025-09-19T04:00:00,7.1
443273,RIGASLU,HWNDS,2025-09-19T04:00:00,3.4
443327,RIGASLU,CCTMX,2025-09-19T04:00:00,7
443441,RIGASLU,HRLH,2025-09-19T05:00:00,91
443407,RIGASLU,HSNOW,2025-09-19T05:00:00,0
443289,RIGASLU,HATMX,2025-09-19T05:00:00,15.3
443316,RIGASLU,HATMN,2025-09-19T05:00:00,15.2
443380,RIGASLU,HPRAB,2025-09-19T05:00:00,0
443353,RIGASLU,HPRSL,2025-09-19T05:00:00,1008.9
443634,RIGASLU,CCTMX,2025-09-19T05:00:00,7
443588,RIGASLU,HWDMX,2025-09-19T05:00:00,258
443557,RIGASLU,HWNDS,2025-09-19T05:00:00,3.9
443542,RIGASLU,HWSMX,2025-09-19T05:00:00,7.4
443489,RIGASLU,HWDAV,2025-09-19T05:00:00,246
443516,RIGASLU,HTDRY,2025-09-19T05:00:00,15.23
443646,RIGASLU,HPRSL,2025-09-19T06:00:00,1009.2
443620,RIGASLU,HATMN,2025-09-19T06:00:00,15.3
443941,RIGASLU,CCTMX,2025-09-19T06:00:00,2
443891,RIGASLU,HWDMX,2025-09-19T06:00:00,246
443875,RIGASLU,HWNDS,2025-09-19T06:00:00,4.5
443838,RIGASLU,HWSMX,2025-09-19T06:00:00,8.6
443829,RIGASLU,HTDRY,2025-09-19T06:00:00,15.38
443798,RIGASLU,HWDAV,2025-09-19T06:00:00,249
443748,RIGASLU,HRLH,2025-09-19T06:00:00,88
443721,RIGASLU,HSNOW,2025-09-19T06:00:00,0
443698,RIGASLU,HATMX,2025-09-19T06:00:00,15.7
443687,RIGASLU,HPRAB,2025-09-19T06:00:00,0
444248,RIGASLU,CCTMX,2025-09-19T07:00:00,7
443935,RIGASLU,HATMN,2025-09-19T07:00:00,15.6
443959,RIGASLU,HPRSL,2025-09-19T07:00:00,1009.8
443985,RIGASLU,HPRAB,2025-09-19T07:00:00,0
444005,RIGASLU,HATMX,2025-09-19T07:00:00,15.8
444019,RIGASLU,HTDRY,2025-09-19T07:00:00,15.73
444028,RIGASLU,HSNOW,2025-09-19T07:00:00,0
444059,RIGASLU,HRLH,2025-09-19T07:00:00,84
444105,RIGASLU,HWDAV,2025-09-19T07:00:00,272
444151,RIGASLU,HWSMX,2025-09-19T07:00:00,9.5
444194,RIGASLU,HWNDS,2025-09-19T07:00:00,4.7
444202,RIGASLU,HWDMX,2025-09-19T07:00:00,290
444811,RIGASLU,CCTMX,2025-09-19T08:00:00,2
444260,RIGASLU,HPRSL,2025-09-19T08:00:00,1010.6
444290,RIGASLU,HPRAB,2025-09-19T08:00:00,0.2
444312,RIGASLU,HATMX,2025-09-19T08:00:00,15.8
444322,RIGASLU,HTDRY,2025-09-19T08:00:00,14.92
444335,RIGASLU,HSNOW,2025-09-19T08:00:00,0
444360,RIGASLU,HRLH,2025-09-19T08:00:00,87
444393,RIGASLU,HWDMX,2025-09-19T08:00:00,298
444428,RIGASLU,HWDAV,2025-09-19T08:00:00,289
444456,RIGASLU,HWSMX,2025-09-19T08:00:00,13.3
444484,RIGASLU,HWNDS,2025-09-19T08:00:00,4.8
444224,RIGASLU,HATMN,2025-09-19T08:00:00,14.6
444681,RIGASLU,HRLH,2025-09-19T09:00:00,80
444529,RIGASLU,HWSMX,2025-09-19T09:00:00,11.3
444552,RIGASLU,HWNDS,2025-09-19T09:00:00,5.3
444574,RIGASLU,HWDMX,2025-09-19T09:00:00,283
444603,RIGASLU,HWDAV,2025-09-19T09:00:00,289
444624,RIGASLU,HTDRY,2025-09-19T09:00:00,16.08
444656,RIGASLU,HSNOW,2025-09-19T09:00:00,0
444704,RIGASLU,HPRSL,2025-09-19T09:00:00,1011.3
444733,RIGASLU,HPRAB,2025-09-19T09:00:00,0
444757,RIGASLU,HATMX,2025-09-19T09:00:00,16.6
444803,RIGASLU,HATMN,2025-09-19T09:00:00,15.3
444862,RIGASLU,CCTMX,2025-09-19T09:00:00,2
444927,RIGASLU,HATMX,2025-09-19T10:00:00,17.7
444900,RIGASLU,HPRAB,2025-09-19T10:00:00,0
445125,RIGASLU,HWDMX,2025-09-19T10:00:00,302
444846,RIGASLU,HATMN,2025-09-19T10:00:00,16.6
444890,RIGASLU,HPRSL,2025-09-19T10:00:00,1011.9
445109,RIGASLU,HWNDS,2025-09-19T10:00:00,5.8
445070,RIGASLU,HWSMX,2025-09-19T10:00:00,12.6
445049,RIGASLU,HTDRY,2025-09-19T10:00:00,17.12
445023,RIGASLU,HWDAV,2025-09-19T10:00:00,305
444988,RIGASLU,HRLH,2025-09-19T10:00:00,72
444949,RIGASLU,HSNOW,2025-09-19T10:00:00,0
445169,RIGASLU,CCTMX,2025-09-19T10:00:00,4
445404,RIGASLU,HWNDS,2025-09-19T11:00:00,6.5
445483,RIGASLU,CCTMX,2025-09-19T11:00:00,2
445145,RIGASLU,HATMN,2025-09-19T11:00:00,17.5
445183,RIGASLU,HPRSL,2025-09-19T11:00:00,1012.5
445225,RIGASLU,HPRAB,2025-09-19T11:00:00,0
445228,RIGASLU,HATMX,2025-09-19T11:00:00,18
445284,RIGASLU,HRLH,2025-09-19T11:00:00,67
445330,RIGASLU,HWDAV,2025-09-19T11:00:00,303
445357,RIGASLU,HTDRY,2025-09-19T11:00:00,17.75
445395,RIGASLU,HWSMX,2025-09-19T11:00:00,12.7
445424,RIGASLU,HWDMX,2025-09-19T11:00:00,298
445256,RIGASLU,HSNOW,2025-09-19T11:00:00,0
445514,RIGASLU,HPRAB,2025-09-19T12:00:00,0
445561,RIGASLU,HSNOW,2025-09-19T12:00:00,0
445435,RIGASLU,HATMX,2025-09-19T12:00:00,18.5
445486,RIGASLU,HPRSL,2025-09-19T12:00:00,1013.2
445589,RIGASLU,HRLH,2025-09-19T12:00:00,64
445656,RIGASLU,HWDAV,2025-09-19T12:00:00,303
445664,RIGASLU,HTDRY,2025-09-19T12:00:00,18.17
445684,RIGASLU,HWSMX,2025-09-19T12:00:00,11.4
445721,RIGASLU,HWNDS,2025-09-19T12:00:00,5.5
445738,RIGASLU,HWDMX,2025-09-19T12:00:00,295
445789,RIGASLU,CCTMX,2025-09-19T12:00:00,4
445452,RIGASLU,HATMN,2025-09-19T12:00:00,17.8
445826,RIGASLU,HPRAB,2025-09-19T13:00:00,0
445801,RIGASLU,HPRSL,2025-09-19T13:00:00,1013.8
445850,RIGASLU,HATMX,2025-09-19T13:00:00,18.5
445884,RIGASLU,HSNOW,2025-09-19T13:00:00,0
445895,RIGASLU,HRLH,2025-09-19T13:00:00,64
445922,RIGASLU,HWDMX,2025-09-19T13:00:00,298
445961,RIGASLU,HWDAV,2025-09-19T13:00:00,304
445974,RIGASLU,HTDRY,2025-09-19T13:00:00,18.17
446018,RIGASLU,HWNDS,2025-09-19T13:00:00,5.8
446009,RIGASLU,HWSMX,2025-09-19T13:00:00,10.4
445771,RIGASLU,HATMN,2025-09-19T13:00:00,17.7
446090,RIGASLU,CCTMX,2025-09-19T13:00:00,7
446128,RIGASLU,HPRAB,2025-09-19T14:00:00,0
446119,RIGASLU,HPRSL,2025-09-19T14:00:00,1014.3
446066,RIGASLU,HATMN,2025-09-19T14:00:00,17.8
446328,RIGASLU,HWNDS,2025-09-19T14:00:00,4.8
446056,RIGASLU,HATMX,2025-09-19T14:00:00,18.6
446403,RIGASLU,CCTMX,2025-09-19T14:00:00,7
446298,RIGASLU,HWSMX,2025-09-19T14:00:00,11.6
446237,RIGASLU,HWDMX,2025-09-19T14:00:00,296
446218,RIGASLU,HRLH,2025-09-19T14:00:00,65
446189,RIGASLU,HSNOW,2025-09-19T14:00:00,0
446254,RIGASLU,HWDAV,2025-09-19T14:00:00,303
446281,RIGASLU,HTDRY,2025-09-19T14:00:00,17.98
446704,RIGASLU,CCTMX,2025-09-19T15:00:00,7
446514,RIGASLU,HRLH,2025-09-19T15:00:00,66
446409,RIGASLU,HPRSL,2025-09-19T15:00:00,1015.1
